gf85bi701,gf85bi7010,gf85bi7011,gf85bi7012,gf85bi7013,gf85bi7014,gf85bi7015,gf85bi7016,gf85bi7017,gf85bi7018,gf85bi7019,gf85bi702,gf85bi703,gf85bi704,gf85bi705,gf85bi706,gf85bi707,gf85bi708,gf85bi709
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
155,287,10,1138,132,47,29,376,188,311,188,107,27,10880,359,-37,396,204,10
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
154,287,9,1136,133,47,29,377,188,308,188,108,27,10897,358,-40,398,203,9
155,288,11,1136,132,48,29,375,190,310,190,106,26,10874,358,-37,395,204,11
155,288,11,1136,132,48,29,375,190,310,190,106,26,10874,358,-37,395,204,11
155,288,11,1136,132,48,29,375,190,310,190,106,26,10874,358,-37,395,204,11
155,287,11,1138,132,47,29,376,188,311,188,107,27,10850,359,-37,396,203,11
155,287,11,1136,132,48,29,375,189,311,189,107,27,10858,359,-37,396,204,11
155,287,11,1136,132,48,29,375,189,311,189,107,27,10858,359,-37,396,204,11
154,287,9,1135,132,48,29,375,189,308,189,108,27,10900,358,-39,397,202,9
154,287,9,1135,132,48,29,375,189,308,189,108,27,10900,358,-39,397,202,9
155,288,12,1131,132,48,28,371,190,309,190,105,26,10864,359,-36,395,203,12
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
155,288,11,1139,132,48,29,376,190,310,190,107,27,10862,359,-37,396,203,11
154,287,9,1139,133,47,29,379,188,308,188,109,27,10913,359,-40,399,202,9
154,287,9,1139,133,47,29,379,188,308,188,109,27,10913,359,-40,399,202,9
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1134,132,48,29,375,189,307,189,108,27,10878,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,9,1136,132,48,29,376,189,307,189,108,27,10904,358,-40,398,202,9
155,288,12,1130,131,48,28,370,190,309,190,106,26,10870,359,-36,395,202,12
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,286,9,1138,133,47,29,379,188,307,188,109,27,10902,359,-40,399,202,9
154,286,9,1138,133,47,29,379,188,307,188,109,27,10902,359,-40,399,202,9
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,286,9,1138,133,47,29,379,188,307,188,109,27,10902,359,-40,399,202,9
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,287,11,1140,132,48,28,375,190,311,190,107,27,10861,358,-37,395,203,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,288,12,1130,131,48,28,370,190,309,190,106,26,10870,359,-36,395,202,12
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
154,287,10,1136,132,48,28,375,190,307,190,108,27,10866,358,-38,396,202,10
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
155,287,11,1139,132,48,29,376,190,309,190,107,27,10865,358,-37,395,202,11
